time_s,x_m,y_m,z_m,qx,qy,qz,qw,frame_id,child_frame_id
1786135712.6796238,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135712.7276392,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135712.7752407,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135712.8396626,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135712.887571,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135712.9354043,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135712.983132,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.0313313,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.0790823,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.1271846,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.174523,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.238577,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.2870095,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.3342874,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.3827672,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.4308882,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.478671,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.5264838,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.5745218,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.6387424,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.6858714,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.7343678,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.7826047,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.830487,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.8779702,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.9262354,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135713.9901583,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.037497,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.0858238,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.1332498,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.18079,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.2286575,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.2764094,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.3258204,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.3891659,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.4377162,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.4855201,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.5323732,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.5803864,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.6283195,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.676225,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.7240531,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.7880719,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.8371038,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.8849547,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.9325416,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135714.9807298,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.028703,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.0768337,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.124634,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.188422,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.236415,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.2842739,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.332671,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.380374,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.4282362,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.476316,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.5238216,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.5881536,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.6362364,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.6841726,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.7318745,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.7799084,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.8273823,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.8758461,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.9395168,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135715.9874513,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.0355523,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.083211,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.1315,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.1792986,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.2269971,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.2753415,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.3388026,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.3869388,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.4352033,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.4831076,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.5307875,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.5787969,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.6267138,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.6747973,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.7385063,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.786445,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.834367,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.8819804,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.9303493,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135716.9782264,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.0260499,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.0902014,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.1379802,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.1860416,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.2333794,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.2812715,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.329524,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.3775392,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.4257245,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.489647,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.537614,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.5855122,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.6337276,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.6812203,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.7290542,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.777374,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.825322,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.8891523,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.9370992,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135717.984973,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.0327904,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.080945,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.1283267,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.1764295,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.223654,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.2885828,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.3365824,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.3843074,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.4323094,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.4805198,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.5284102,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.576357,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.624234,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.6882613,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.7358856,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.7843187,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.8321006,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.8797216,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.9278316,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135718.9758434,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.0396204,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.0869758,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.1354504,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.1835477,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.2309244,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.2793074,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.3272905,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.3753414,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.4392314,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.4870749,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.5351486,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.5831203,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.6309674,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.6788654,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.7268991,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.7747984,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.838769,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.8867931,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.9346101,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135719.9826746,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.0305402,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.0785127,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.1259704,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.17431,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.2375836,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.286176,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.3342147,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.382061,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.4300246,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.4777188,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.5259476,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.5895586,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.6378214,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.685819,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.7337818,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.781695,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.8294485,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.877371,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.9251301,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135720.9897518,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.0373428,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.085363,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.133003,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.1812055,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.2281547,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.2763052,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.3247483,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.3887694,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.4368014,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.4844801,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.5323274,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.580625,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.6283169,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.676329,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.7245574,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.7881746,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.8361588,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.8839626,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.9318597,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135721.9799654,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135722.027839,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135722.0755463,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135722.1395712,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
1786135722.1877568,40.48363789834582,-87.38643755731403,0.0,0.0,0.0,-0.23205061746254602,0.9727037117926769,odom,base_link
