type,angular_direction_error_deg
translation,25.695944667723094
translation,72.36966565725683
translation,3.5849198043115202
translation,24.926988854575363
translation,67.74664611839665
translation,91.5436397547272
translation,15.913452051943182
translation,33.52379028671023
translation,96.40664293231889
translation,59.49907642602037
translation,9.435709896690994
translation,19.19679146228885
translation,81.84939402210455
translation,8.937224204564577
translation,4.97290810331552
translation,8.896651970822134
translation,92.45567063685682
translation,19.132668589160126
translation,3.0293222684053926
translation,7.377743528463375
translation,49.468152739109264
translation,37.715003546908726
translation,13.200888385596151
translation,2.0358907321929323
translation,43.17009530581717
translation,51.39571345945956
translation,23.409065512216902
translation,10.556942544238666
translation,63.328746161730564
translation,65.67425194567556
translation,36.73366759525775
translation,28.244804059551175
translation,51.575597056801065
translation,44.93282763823991
translation,19.066104801745006
translation,33.500904974927586
translation,45.16719374868835
translation,13.575648775732349
translation,7.282680800699192
translation,7.466586596709771
translation,53.08630369920351
translation,4.76963226006804
translation,9.205269584320634
translation,6.588157805748625
translation,66.09032592860837
translation,19.20895037373185
translation,16.62973583861248
translation,17.799540578942008
translation,15.766110939675125
translation,76.54681899481031
translation,28.360843083067753
translation,31.521311733118793
translation,72.44926200603221
translation,101.79694090706353
translation,39.107834002401304
translation,27.397533746574172
translation,74.809221679938
translation,93.14861679298423
translation,44.96127374956872
translation,20.961142660311225
translation,85.87034496881287
translation,81.45750240618668
translation,43.23490118787186
translation,20.224346348068877
translation,130.262930102587
translation,93.47499233606058
translation,24.704302113776375
translation,23.80492046069643
translation,158.47508792547805
translation,103.55377263800297
translation,30.358741201275937
translation,23.922446750055467
translation,148.0229902345311
translation,60.72859910467276
translation,25.28042447323099
translation,20.115627087728583
translation,4.6523260074911414
translation,16.25185143000068
translation,17.6676085304586
translation,63.660813070372996
translation,12.551629435659628
translation,22.08956321331998
translation,11.346180952231684
translation,40.322843514383955
translation,17.50984005669803
translation,6.834470013422796
translation,13.071119388171656
translation,15.452518643870325
translation,21.401596153302137
translation,17.746727523515705
translation,25.08958684366321
translation,3.4628858702280274
translation,37.55635763298438
translation,23.02341104388738
translation,25.887152511935785
translation,17.37821302764762
translation,55.55109463754211
translation,23.27141083978079
translation,20.472811134688868
translation,39.579019702719286
translation,40.2801607559639
translation,10.76539678982764
translation,11.04434775691006
translation,43.26489123275851
translation,10.070016067332494
translation,12.90042369964474
translation,15.628286451128337
translation,99.95460549743572
translation,24.878014925241906
translation,22.72074219558119
translation,15.613359756026252
translation,154.3655259573823
translation,38.81449851072605
translation,12.602580922186979
translation,10.77604894790804
translation,102.13518626149423
translation,5.548878114937981
translation,21.98596913812331
translation,3.5818236752461377
translation,99.6409507021918
translation,50.53438001466148
translation,37.937225280977884
translation,13.448307931711122
translation,57.18066777979033
translation,28.467181578375346
translation,30.439405378247773
translation,13.591404667972608
translation,44.81345475190644
translation,19.646283483330123
translation,5.071156839123318
translation,13.157827028923823
translation,11.769642397610102
translation,18.456845541725972
translation,5.20483466485275
translation,23.840513316912386
translation,55.69904038528453
translation,16.594599059415245
translation,16.14241363875081
translation,24.176590676900812
translation,64.51534357418008
translation,23.972391403809603
translation,16.7231504967955
translation,23.84120916209715
translation,11.3727083551102
translation,20.44557637864672
translation,29.699302569050168
translation,149.24841448074272
translation,43.992657403023365
translation,14.67115041022827
translation,24.993939456908986
translation,91.31480904613436
translation,28.79525159082855
translation,6.123825492536157
translation,13.059291849133803
translation,75.49344400536503
translation,30.229018196750232
translation,12.496062799937231
translation,13.438354161183899
translation,27.646831987860413
translation,16.724471435495047
translation,16.644862342534296
translation,8.37411413048303
translation,43.24540121649693
translation,10.21175306622231
translation,27.441750468563253
translation,16.45910780959866
translation,60.63872877622853
translation,27.955640759892518
translation,32.50623974907215
translation,23.45721358929538
translation,69.51341160137133
translation,42.65852017464248
translation,36.06395268037026
translation,32.128509268779354
translation,42.68962696928293
translation,39.751553342948846
translation,26.43706070189428
translation,81.78069683044487
translation,49.046686271381574
translation,17.400402775664624
translation,16.903997577429276
translation,91.58765435892815
translation,50.461836023850275
translation,0.7561796424040138
translation,7.1170242062132
translation,87.05872434669931
translation,15.229862143005972
translation,20.463553513422898
translation,16.7288239570028
translation,71.44216850523007
translation,17.99822275133494
translation,11.406231835815342
translation,13.928459757418025
translation,59.2466025657657
translation,40.169646935341206
translation,19.426024288734315
translation,9.994975449687763
translation,54.96569797034412
translation,37.507540387633654
translation,24.348892438957154
translation,4.369413392749309
translation,49.68075681401922
translation,28.57149109584579
translation,27.387382738389327
translation,2.2272578818171493
translation,32.37405535817131
translation,35.45312845946967
translation,20.117449619165637
translation,13.853540020126387
translation,33.43272793152112
translation,29.71776082955014
translation,22.618125567387995
translation,22.06133568680793
translation,56.01334380431094
translation,28.94463129987205
translation,22.56872241231258
translation,28.329446406648596
translation,102.16781347600623
translation,30.848608143953857
translation,24.16175937435107
translation,13.749968026241456
translation,58.76819359295686
translation,36.86681932779038
translation,35.945452189148035
translation,3.6622561091708983
translation,33.31931041272697
translation,27.003853532299097
translation,39.467297668398245
translation,4.534164823035127
translation,41.53385059747808
translation,20.000117074006212
translation,34.03977691056872
translation,11.068518688538596
translation,28.716477607025464
translation,25.93023797672131
translation,13.414938175798712
translation,14.41608355592523
translation,58.23780092647731
translation,14.996464318005327
translation,3.272510315813976
translation,26.28611569146087
translation,86.17978645183786
translation,14.427460003786631
translation,18.879169366107767
translation,2.719182917603402
translation,112.92865889825414
translation,21.628432426028816
translation,32.00994538410285
translation,15.608065147683917
translation,38.5049690237087
translation,30.000301839296625
translation,25.89671389412684
translation,21.051271086886715
translation,45.62286725216149
translation,21.843251889235273
translation,25.202776010748213
translation,18.662389465817547
translation,38.177214635252106
translation,58.32271450132799
translation,5.627134820438701
translation,2.6027156833576197
translation,22.18401415752868
translation,48.75833317347613
translation,25.524578909195863
translation,29.229561635896516
translation,111.08787510297124
translation,52.268029059284984
translation,40.75357332938288
translation,48.12265227107604
translation,126.23081308140245
translation,20.223677024091437
translation,8.102817768092295
translation,57.92979646180584
translation,130.06021856971861
translation,35.03912152257383
translation,14.488884230953161
translation,50.00475068140463
translation,110.85288703498556
translation,42.38684403919217
translation,16.78292692175688
translation,9.378734063037184
translation,48.03462884594439
translation,29.867608255933302
translation,12.908227583916123
translation,3.2376828484542615
translation,18.350624847363324
translation,31.251259977644484
translation,3.0808899061203325
translation,8.175550004562439
translation,34.64682628140797
translation,10.749908346031155
translation,7.62167405054701
translation,7.843125982699622
translation,48.18281683077762
translation,12.402875742522145
translation,3.0504193835325655
translation,18.858736055838666
translation,72.66484803469284
translation,82.7998239687861
translation,53.0727752655466
translation,32.316016274807126
translation,146.8862170858469
translation,69.45397679785911
translation,17.689983181706115
translation,124.12522660229945
translation,39.86463848888798
translation,46.59709151772445
translation,18.61482564305239
translation,115.78437792300456
translation,20.170576807913786
translation,32.7209935601706
translation,33.05553724742165
translation,123.01357918732626
translation,23.352486004762465
translation,16.846825980539677
translation,28.831990698584683
translation,19.58386129162198
translation,32.09830741763544
translation,15.472513740105821
translation,20.419515623176263
translation,35.01950628568977
translation,88.89471468438525
translation,17.442533732042975
translation,5.146657111379738
translation,33.05047494275721
translation,35.71255590011653
translation,25.071570812785946
translation,7.322775200967666
translation,23.920357116559085
translation,10.386254550370298
translation,4.170026908256949
translation,103.2194650993543
translation,121.91646764224106
translation,7.221631649144932
translation,17.462982273573992
translation,142.5947294423518
translation,92.81440000399868
translation,37.70551697013894
translation,31.632535719961492
translation,149.88062172990993
translation,47.649332163031445
translation,47.77611170666439
translation,30.946655546033206
translation,154.4886817367946
translation,19.717358200068134
translation,37.12230462636928
translation,13.883602165513121
translation,5.679690663578983
translation,8.614440970514364
translation,10.122971615834052
translation,5.912319771750504
translation,12.537158999921202
translation,24.1878420780721
translation,7.503343410802345
translation,11.380686186270006
translation,16.499737084366565
translation,23.845020151554067
translation,7.404688999496179
translation,4.389299828712236
translation,7.64195486332501
translation,10.461242258553664
translation,8.272370142933925
translation,7.449299459806483
translation,3.358621533501471
translation,6.111181257614504
translation,12.904144694493779
translation,21.17216576719318
translation,74.1501150704695
translation,16.700953361494655
translation,12.277587000093554
translation,16.239347471621084
translation,118.60284262343407
translation,51.41577189506235
translation,19.71585760190376
translation,1.1526109639494795
translation,49.35772072743073
translation,50.55141136745214
translation,10.916976709478613
translation,8.225775515926143
translation,16.559088430749725
translation,34.77100779807157
translation,10.65943822893503
translation,8.032091787962711
translation,34.08272759936335
translation,22.733017701611363
translation,14.480310856835523
translation,4.0837219259524895
translation,56.15553604082814
translation,35.74040981183136
translation,53.89284182930662
translation,9.378691696425918
translation,72.96904632028821
translation,47.14180825960585
translation,86.80491312133226
translation,5.515488621828946
translation,133.016405688163
translation,43.95245066117481
translation,42.45616821097576
translation,7.572685167387122
translation,116.84832304327053
translation,10.966329806707593
translation,10.548481017514408
translation,7.59333310347398
translation,84.29747267309587
translation,65.49124143182978
translation,25.395450342184134
translation,9.054793220782514
translation,39.50450135838602
translation,78.87533120047428
translation,28.577427209996554
translation,1.3588315789700112
translation,15.00995922849374
translation,67.54168631885257
translation,13.314372808217492
translation,3.843971646511957
translation,26.275175490489023
translation,4.776500518679198
translation,12.000362893700425
translation,29.102475666451653
translation,152.226185964332
translation,7.964318032906593
translation,35.72937915728486
translation,105.00008905693825
translation,157.41088386289917
translation,9.130044219448076
translation,25.540003706151506
translation,127.89022475162545
translation,2.117079449452826
translation,5.464834021415944
translation,147.8909996551016
translation,24.324734450979033
translation,36.23533246880146
translation,7.521475470531831
translation,168.1310056767413
translation,10.237692106616645
translation,38.809174558345276
translation,19.466932275412002
translation,120.21813661462798
translation,5.11556338055938
translation,28.549959786869064
translation,15.073807585520047
translation,52.286793504834804
translation,8.830470882027925
translation,5.6133436442466955
translation,4.2968461616163784
translation,2.1558678537464133
translation,7.5200848346124145
translation,15.076938661994447
translation,6.603853380245006
translation,9.69113433936705
translation,4.670786809858738
translation,8.192419359611721
translation,6.917946815529964
translation,21.866756880906507
translation,9.175535568722632
translation,9.645780943580426
translation,10.126631210138195
translation,24.021783056770108
translation,7.032838909656317
translation,4.323970203138224
translation,17.33972635646673
translation,13.866214261673617
translation,99.59857289097616
translation,30.524001486517736
translation,11.087951493063986
translation,26.47800194428406
translation,121.05416091434944
translation,102.01751240542204
translation,9.897130501160879
translation,117.91635139761622
translation,147.9363252732912
translation,132.48986436973772
translation,37.84614711227015
translation,138.38622752868653
translation,154.1011366563074
translation,99.88471993544114
translation,139.65030599999045
translation,148.69237845498958
translation,65.07422465916547
translation,139.86720191144985
translation,175.13228590323413
translation,31.28605687562182
translation,100.88107010300311
translation,172.4986921974223
translation,9.474585013434458
translation,40.908835532185265
translation,90.70971234420404
translation,11.647982757518665
translation,25.883606698656365
translation,2.1260072590758172
translation,92.42844547429463
translation,31.651242390503914
translation,35.165298504842475
translation,13.956702324151893
translation,75.53792981553735
translation,46.25153925067609
translation,38.68598073361237
translation,16.970308945959026
translation,15.616308078958742
translation,15.528762853074408
translation,17.77453079914815
translation,8.851513139381025
translation,42.13838581119968
translation,14.570430086589461
translation,22.088310779153453
translation,7.221802967735468
translation,47.22836815542126
translation,18.79378251597018
translation,51.301166893236285
translation,14.673904530473255
translation,65.61618321413664
translation,13.738761414838008
translation,57.20571365828847
translation,6.4715220477581195
translation,10.928340893408201
translation,37.92911525074032
translation,10.436837675045764
translation,91.17359248359968
translation,42.1548387283599
translation,6.139241223081103
translation,24.201835844725345
translation,79.56267728907038
translation,51.101734027620154
translation,14.272534163527082
translation,14.604674935001572
translation,39.27121423125365
translation,36.925440590605675
translation,10.805392189425241
translation,6.815780031638597
translation,13.335074227800346
translation,20.186794890699154
translation,8.084640277857508
translation,1.3480529786642994
translation,21.32497583004591
translation,64.44061643280492
translation,10.060373653333956
translation,10.004068448136383
translation,48.638323329515174
translation,115.47554151763104
translation,21.220499537143763
translation,18.04334255800692
translation,85.87392570773197
translation,116.63979880120705
translation,29.29505024295944
translation,22.71226047140141
translation,139.03803871888977
translation,114.20059225328937
translation,15.286644346477633
translation,150.65628090307473
translation,65.00569889769129
translation,92.82894970245555
translation,31.713912430412517
translation,140.63339736766062
translation,30.968086643729546
translation,32.555718949228435
translation,31.312816228209044
translation,117.02825639849088
translation,11.080597974153182
translation,17.857347580618665
translation,26.854040130101286
translation,50.31463382290412
translation,6.866631344995518
translation,4.128852703476664
translation,7.306539395039711
translation,31.513022366762605
translation,7.925093199479401
translation,4.874292823955089
translation,9.223669383502042
translation,6.407658021345603
translation,12.459786209728067
translation,5.784506621133241
translation,12.488454176977498
translation,23.665468177733217
translation,28.473699655471933
translation,10.49763587257275
translation,12.46999566182456
translation,35.22197228381424
translation,55.12278505265137
translation,16.211971730822576
translation,11.704208570513687
translation,39.08928143083294
translation,138.18903171312132
translation,9.219734698205585
translation,12.164740135609106
translation,43.32687623654493
translation,34.04881913846601
translation,6.974143454052275
translation,168.84382564567176
translation,40.060262275041765
translation,80.99001885900675
translation,6.3445747458700765
translation,156.93968734254992
translation,9.880646200328476
translation,12.0571279671471
translation,4.155417777680507
translation,163.45844967005544
translation,11.308045003136385
translation,16.935665242913306
translation,7.374987006995495
translation,136.03612425161623
translation,10.984431705876798
translation,12.728375974114757
translation,3.833163899682707
translation,17.362172622118955
translation,20.779283098059675
translation,5.358417665680401
translation,4.530070264807894
translation,2.6496494800664427
translation,11.278721721443544
translation,4.1609562381887075
translation,5.2733952150769525
translation,1.0404949205321732
translation,11.800597136750163
translation,4.623013347692177
translation,1.4122316660541583
translation,9.252043251242299
translation,30.070909001737373
translation,17.17615816831984
translation,4.016217402050131
translation,76.47842737126393
translation,130.89220931512205
translation,16.872245797801
translation,5.530222278316509
translation,156.6218731982727
translation,153.90489374745542
translation,15.703375379804388
translation,4.974746586850866
translation,163.06891895748393
translation,47.28841618967594
translation,2.5213983419010755
translation,3.8124018004777365
translation,150.2537943040834
translation,25.874924447916857
translation,2.3999437853197283
translation,6.43985653232859
translation,170.22625239193724
translation,14.753374283416903
translation,6.410144068549323
translation,10.678350159355
translation,43.36101908368388
translation,7.91635390047703
translation,2.884149136741322
translation,10.64929322582408
translation,29.489361063193215
translation,13.104456593259076
translation,5.386984452760717
translation,9.093069026542413
translation,27.7087090413299
translation,30.22599994337876
translation,8.170389571130482
translation,1.260190110137333
translation,11.778877267525004
translation,21.224036365264734
translation,9.015986318951153
translation,7.7360407269230915
translation,15.3586315037746
translation,21.297512971843254
translation,9.467808705992438
translation,10.990160463587136
translation,73.35250586514914
translation,60.51182565756522
translation,25.766167310837762
translation,20.516851458614653
translation,160.48813017628515
translation,58.91326690288954
translation,46.24173715679707
translation,10.59682007517626
translation,166.4509392760146
translation,69.87747874210548
translation,108.71724473555945
translation,9.941802391242431
translation,172.50845466108663
translation,80.11646386567895
translation,124.33322932585912
translation,12.44532771842773
translation,52.4992792698154
translation,12.882819388521066
translation,78.36297397637414
translation,5.563393889176897
translation,29.714097917972317
translation,17.211381378933996
translation,38.035520976032124
translation,14.82946613402326
translation,35.09572213364029
translation,6.772432879863304
translation,19.30810327508823
translation,11.55356799327627
translation,13.350600695523475
translation,1.232927828423851
translation,8.357884383137973
translation,11.25030191979307
translation,7.257649209043173
translation,9.183200246424873
translation,7.510866136503559
translation,7.50550611234694
translation,24.653886282829255
translation,17.71369116386594
translation,17.484100840237073
translation,19.827959982979074
translation,163.67569266591866
translation,19.15049373934389
translation,8.714393330955629
translation,20.53122370441174
translation,153.13912428619724
translation,26.705496480600186
translation,5.114662932797206
translation,12.03890958879297
translation,148.28490063359837
translation,5.451179318432881
translation,7.8895108447541835
translation,156.45061573212357
translation,139.71064327559606
translation,26.03371001717436
translation,14.826412899595823
translation,158.64251083765944
translation,115.12354486380545
translation,92.39116017608197
translation,35.36847633394988
translation,159.59264804039785
translation,39.41924448603545
translation,89.22470353353428
translation,32.836456083191024
translation,157.94477130174738
translation,22.237454170033562
translation,5.205187086376881
translation,5.9977719387513355
translation,65.88990813885334
translation,13.603452739549326
translation,17.61655180653556
translation,9.478698922728476
translation,26.947934432341473
translation,16.583420874120623
translation,10.215606748795697
translation,6.318662058292371
translation,15.132377484395585
translation,26.09354315783864
translation,7.213945369950142
translation,4.249543203781335
translation,17.70835881839997
translation,16.042147667150914
translation,9.096834813601031
translation,6.547153251676389
translation,43.13936565674387
translation,14.556269398015786
translation,5.327923536173954
translation,9.506671861488094
translation,70.24105818109791
translation,71.75879144050991
translation,31.269811232763022
translation,7.4502700647332
translation,112.80939230820869
translation,129.32807799789214
translation,2.794135493005463
translation,90.75266272193988
translation,77.14835088002962
translation,9.209554562229377
translation,77.81988241177159
translation,42.828076224054854
translation,32.963951520375524
translation,14.652763908825188
translation,103.24394873244866
translation,27.57301801113452
translation,17.654594702557734
translation,21.199995776789248
translation,103.47534527079148
translation,22.5250041261457
translation,16.77841221587984
translation,38.324279695550715
translation,34.54021286994037
translation,23.274142403051545
translation,3.1635912514785742
translation,30.976784603841747
translation,30.922878396954616
translation,9.391579893551002
translation,8.599972991490766
translation,20.588335602911123
translation,15.67234243416246
translation,8.854890274831952
translation,7.978969827466492
translation,17.319175097246028
translation,14.752961709043545
translation,36.49076205558186
translation,12.062462294303096
translation,15.610082886619615
translation,17.69283038902553
translation,6.624222236119898
translation,14.243718558877749
translation,105.56487658856177
translation,108.66431041280781
translation,27.351459177556798
translation,39.31234777470719
translation,158.57222997136347
translation,92.16245749580646
translation,58.659165553760204
translation,15.718001623870224
translation,169.43305368854382
translation,19.565765026204435
translation,159.27870915838434
translation,20.956835883681592
translation,125.74458558991863
translation,12.41519934039174
translation,8.190113153049863
translation,91.6724108201725
translation,14.467454984403075
translation,31.19581859711378
translation,3.519209639250043
translation,6.79962034502943
translation,7.758989360153623
translation,21.759160045145208
translation,3.9542478869141857
translation,8.064195668884295
translation,5.815619896533634
translation,14.285705800819413
translation,5.3551355160199625
translation,7.70544535663061
translation,8.564916625469422
translation,16.588383607144245
translation,4.229809189569072
translation,1.425373773505792
translation,19.041965370550326
translation,34.88013561160449
translation,8.934744876875977
translation,7.191567032774821
translation,47.37032556575572
translation,34.72419527156568
translation,18.269214995738363
translation,14.913630010439043
translation,174.9320457636131
translation,57.73257706085982
translation,43.64068563650296
translation,167.1692867567064
translation,49.186604888377545
translation,133.7582229257788
translation,142.06947541842908
translation,152.28392455753067
translation,47.516733214741556
translation,139.7210577739805
translation,162.2127354409273
translation,143.07270852393899
translation,32.306765094676905
translation,134.19764809762606
translation,166.30146587799797
translation,119.83221798919229
translation,25.65119728561929
translation,45.82469403979301
translation,173.14386118641906
translation,147.80838832705112
translation,10.00668792110371
translation,9.612438766090886
translation,152.32813180691187
translation,140.7967259309039
translation,18.024386938050828
translation,6.75861205943862
translation,56.31802908797645
translation,38.890501665115856
translation,15.270580947568352
translation,5.402395611804772
translation,12.02500405724653
translation,18.64205888496608
translation,10.502476457075096
translation,4.850346612487097
translation,4.609219758965171
translation,4.723901322677341
translation,20.09178485612501
translation,3.799769384972047
translation,25.518760847878696
translation,12.805917263344412
translation,47.36505559836948
translation,5.521299087888224
translation,81.55928508412529
translation,17.91390507025646
translation,43.021455633880066
translation,8.009192726127456
translation,120.20517631747143
translation,10.673359497614717
translation,9.343240513141028
translation,13.396930428669833
translation,7.074790248345971
translation,16.469205963288864
translation,10.286442686888646
translation,8.137215258412667
translation,16.131718287565178
translation,19.508789507055006
translation,9.937679133978962
translation,2.2036539696879736
translation,10.892005090365425
translation,4.061459253060573
translation,3.8251774121370103
translation,9.804950330669982
translation,13.089741548819466
translation,79.63564788677164
translation,10.405588667154989
translation,8.938916034078229
translation,37.94526501460805
translation,162.8970942774417
translation,5.359940155607803
translation,6.633023667056193
translation,59.91159219465496
translation,165.0433318607711
translation,10.821670041750144
translation,18.292259150515537
translation,141.46393861491296
translation,89.35166141645267
translation,19.42605140291376
translation,22.986915051398707
translation,166.205817437392
translation,27.635505521111394
translation,28.33891773642431
translation,156.63208538016863
translation,8.250368108614973
translation,107.42732463590059
translation,45.95672123484672
translation,153.1291875268272
translation,18.520658209346184
translation,58.913188091380015
translation,21.206698910649845
translation,24.445956326187947
translation,8.143845806513179
translation,16.90901322483676
translation,8.295809765793313
translation,15.60848547654893
translation,3.5635652485768228
translation,4.530912380485148
translation,7.705189567106068
translation,11.31949318284933
translation,3.364323874933278
translation,0.2619724779879178
translation,8.6088847713982
translation,3.7011001052004207
translation,10.949706857702528
translation,2.625183081681856
translation,10.31763029734242
translation,2.8370212475928214
translation,10.347319550473813
translation,7.947938797839503
translation,6.50905315057939
translation,11.840253955059023
translation,28.18006589927536
translation,17.57577506232358
translation,6.3699010099380216
translation,78.98540049480508
translation,148.03006606507876
translation,81.53355421608913
translation,24.39827114517674
translation,161.86603777761414
translation,150.8540804512375
translation,85.8025364047221
translation,40.714620074860385
translation,169.66594235493446
translation,151.95180608448024
translation,59.60058971253212
translation,15.49878164474134
translation,166.37624981904133
translation,44.84067543762021
translation,28.31252810431761
translation,10.097989028869172
translation,172.3939989733553
translation,7.17525542106508
translation,16.219741729688845
translation,1.587338308576149
translation,127.70432734954409
translation,24.41171414339155
translation,12.344194470812663
translation,6.3334373926890395
translation,40.643514392848815
translation,24.397391282541136
translation,6.159450795681475
translation,11.7958598953172
translation,18.72358635613685
translation,25.291581683242875
translation,8.968149355339671
translation,0.23433723219294794
translation,7.104707308409332
translation,26.769432644634595
translation,13.394256540392206
translation,12.514436303555504
translation,6.574369255918995
translation,9.1329057254788
translation,3.551455407423736
translation,15.65326693421615
translation,20.766206021836542
translation,22.679662251002988
translation,12.829248866282827
translation,11.250136472475706
translation,170.81528466081093
translation,26.810152558975755
translation,9.26929938892478
translation,17.09000027326262
translation,162.3827732162644
translation,34.40748394678417
translation,4.543391910545009
translation,10.611764461106974
translation,109.91436235190469
translation,39.83944437044025
translation,16.277135465913574
translation,11.455613147275802
translation,30.10215210593285
translation,29.35776408781044
translation,21.256288525698523
translation,8.77996976974105
translation,17.541355568809156
translation,7.619689824471046
translation,10.29092562424783
translation,7.178693284700346
translation,15.933924362872208
translation,4.885448549750137
translation,7.553769027497749
translation,10.614998929294375
translation,30.99485106334891
translation,12.71644200396866
translation,33.46326008536905
translation,6.553201224977121
translation,67.47688690522193
translation,47.99554748149622
translation,15.317434230908157
translation,8.389113125606416
translation,131.37107733240256
translation,57.98770835077792
translation,55.09060356925007
translation,17.727616770137836
translation,137.71261732671374
translation,77.85282721893755
translation,36.92974113329384
translation,8.509071690444463
translation,116.3633175326992
translation,19.432352995390843
translation,13.378800796980594
translation,7.906665524694003
translation,109.54159965317507
translation,7.786213228800495
translation,1.9860699248783737
translation,9.194087335406493
translation,55.44861138187095
translation,41.12497773204947
translation,13.701191236489148
translation,7.146899828693211
translation,8.43722638367668
translation,12.389208071370385
translation,19.01096015335763
translation,6.972001993153906
translation,32.838063079200225
translation,68.196022466686
translation,12.041910044377632
translation,10.692930126909657
translation,17.256500383844728
translation,49.82119366238345
translation,3.5721819147857516
translation,10.369972418734852
translation,39.684841888601525
translation,25.273678273347542
translation,8.650492369591717
translation,0.6998669289329922
translation,139.06416820766847
translation,29.257894935620634
translation,22.2101505534726
translation,4.277415836077372
translation,139.6341489444567
translation,57.90292355345157
translation,10.960666612028616
translation,24.53574100673809
translation,132.94027123625145
translation,59.86477897572285
translation,65.93389428141833
translation,49.00768481222056
translation,129.4379880318467
translation,14.576327736574099
translation,26.20079502830982
translation,13.94382450170878
translation,28.094392908124256
translation,27.12415135074379
translation,10.561540785509711
translation,11.959563464625774
translation,29.20701607361989
translation,23.977082665311222
translation,13.273929475355928
translation,14.014465731949926
translation,21.774025248412475
translation,11.406322921101877
translation,14.695774378735582
translation,14.278742385658841
translation,17.038569902788296
translation,2.7465103971124556
translation,7.628172523036596
translation,8.57469274039343
translation,35.025166489184045
translation,24.93106514683465
translation,6.085985109259547
translation,1.2971521616502837
translation,28.41202049649216
translation,18.63140551199792
translation,22.815425248954252
translation,3.733833761706416
translation,70.29846256570472
translation,88.6971834671844
translation,40.58040270074632
translation,25.877191834882332
translation,77.98484168045229
translation,112.87400898882419
translation,45.43877521823497
translation,48.710856373652824
