time_s,x_m,y_m,z_m,qx,qy,qz,qw,frame_id,child_frame_id
1786134721.743402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134721.7915113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134721.8552637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134721.903149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134721.951217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134721.9993322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.047234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.094961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.1431067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.1903288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.2548761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.3027966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.3506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.398932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.44704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.494542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.5425518,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.6063528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.653774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.702084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.7503164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.7981908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.845948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.8941405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134722.9419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.005868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.05369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.1016955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.1502502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.1966505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.2454162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.2932792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.3413298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.4054368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.4530282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.501106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.5489798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.5972588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.6449306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.6930995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.7407532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.8047802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.8526628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.9008453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.9487221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134723.9964342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.0443583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.0922751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.1558099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.2029934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.2517524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.3001528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.347441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.395888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.4438589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.4916534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.555751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.603521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.6513836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.699422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.7475505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.795367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.8433983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.8911638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134724.955002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.0032725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.0505338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.0989857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.1464474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.1944754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.2427227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.2907605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.3548899,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.4021542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.450659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.4984787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.5465872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.5944602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.6419928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.7061045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.753872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.8020732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.850058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.8976443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.9456444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134725.9934804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.041312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.105681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.1535668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.200875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.2496417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.297329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.3455207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.393247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.4410384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.5051758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.552573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.601116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.6489313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.6971438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.744894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.7929528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.8401797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.9045758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134726.9523277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.000486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.048294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.096018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.1442268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.1919255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.2559943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.3042092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.3514986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.400105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.447329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.4955742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.5437043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.5913384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.6553228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.7032712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.7515156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.7994363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.847148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.8949661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.9432716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134727.9909852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.0549772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.1029668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.1509948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.1987114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.246244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.2949588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.3425643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.3908837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.454664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.5022051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.5503225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.598506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.6465685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.69372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.7422993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.8061898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.854357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.9020703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.9497504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134728.9977572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.045667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.0937493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.141242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.2046351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.2534044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.3011818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.3485296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.3969572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.445607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.493053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.5414479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.605503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.6529021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.700958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.748755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.7967138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.8446324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.8925047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134729.9405766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.0038617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.052007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.1000106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.1477766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.1952121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.244476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.2913835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.3562212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.4041865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.4518864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.49994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.5480971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.5957472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.6435769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.691772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.7553465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.8035834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.8512993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.8995316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.9474883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134730.995465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.0431662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.0912383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.155258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.2027652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.2512264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.2989948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.3469641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.3950427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.4430249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.4911401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.5549088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.6025016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.6505346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.6985328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.7463593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.7945435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.8425007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.9063375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134731.9541097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.001793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.0498655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.0980916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.14617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.193461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.241715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.305774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.3538988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.4014628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.4495695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.4978356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.5454903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.593412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.6413698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.705386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.753061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.800832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.8479173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.8968072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.9450321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134732.992713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134733.0566351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134733.1035924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134733.1523001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134733.2002876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134733.2477236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134733.2965345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134733.34446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134733.3924487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134733.4560041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134733.504103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134733.5994911,0.0006411413578754681,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134733.7117753,0.0019234240736264044,0.0,0.0,0.0,0.0,0.0,1.0,odom,base_link
1786134733.887623,0.006731944834903696,1.9471316088252368e-05,0.0,0.0,0.0,0.0020246555363493905,0.9999979503828791,odom,base_link
1786134734.0631864,0.018593016736509784,-1.2548230092306637e-05,0.0,0.0,0.0,-0.0013497708698837492,0.9999990890588845,odom,base_link
1786134734.206229,0.033658726936093904,-0.00019557459982576917,0.0,0.0,0.0,-0.0060739334109329805,0.999981553496323,odom,base_link
1786134734.2864256,0.0448766974940803,-0.00040758355844580467,0.0,0.0,0.0,-0.009448258378831191,0.9999553642106266,odom,base_link
1786134734.3351634,0.05256859968094949,-0.0005737263275521382,0.0,0.0,0.0,-0.010797960393819661,0.9999417003262407,odom,base_link
1786134734.3986855,0.06314318258799687,-0.00087354526274574,0.0,0.0,0.0,-0.01417212398464351,0.9998995704078305,odom,base_link
1786134734.4466295,0.0714732753484817,-0.001154745001841392,0.0,0.0,0.0,-0.01687134051180024,0.999857668805583,odom,base_link
1786134734.5108607,0.08268523700726627,-0.0015786872152732721,0.0,0.0,0.0,-0.018895673296720487,0.9998214608272137,odom,base_link
1786134734.5743375,0.09357570546776703,-0.002019917649168448,0.0,0.0,0.0,-0.020245185966783964,0.9997950452193541,odom,base_link
1786134734.6226823,0.10222353783418894,-0.0023819794451768396,0.0,0.0,0.0,-0.02091992862384974,0.9997811543464765,odom,base_link
1786134734.6867821,0.11375398098941816,-0.0028647285065213617,0.0,0.0,0.0,-0.02091992862384974,0.9997811543464765,odom,base_link
1786134734.7344809,0.12272308436581617,-0.003215988831710776,0.0,0.0,0.0,-0.019570434088630996,0.999808480714973,odom,base_link
1786134734.7983167,0.13425596585516258,-0.0036364773153722456,0.0,0.0,0.0,-0.01822090389838614,0.9998339855501641,odom,base_link
1786134734.8463101,0.14354679135109671,-0.003962663960958115,0.0,0.0,0.0,-0.017546126200965587,0.9998460548781196,odom,base_link
1786134734.910226,0.15636396539638164,-0.004343381447073642,0.0,0.0,0.0,-0.014846938567303253,0.9998897781331594,odom,base_link
1786134734.9582713,0.1653366739694277,-0.004585662390922093,0.0,0.0,0.0,-0.01349730294699781,0.9999089072576346,odom,base_link
